ID	6.1_2.57.1	6.1_2.57.2	6.1_2.57.3	6.5_2.76.1_MERGED	6.5_2.76.2_MERGED	6.5_2.76.3_MERGED	6.6_2.05.1_MERGED	6.6_2.05.2_MERGED	6.6_2.42.4_MERGED	6.6_2.42.5_MERGED	6.6_2.42.6_MERGED	6.6_2.24.1_MERGED	6.6_2.24.2_MERGED	6.6_2.24.3_MERGED	6.6_2.14.1_MERGED	6.6_2.14.2_MERGED	6.6_2.14.3_MERGED	6.6_2.29.1_MERGED	6.6_2.28.1_MERGED	6.6_2.32.1_MERGED	6.6_2.30.1_MERGED	6.6_2.33.1_MERGED	6.6_2.31.1_MERGED	6.6_2.27.1_MERGED	6.6_2.27.2_MERGED	6.6_2.27.3_MERGED	6.6_2.52.1_MERGED	6.6_2.52.2_MERGED	6.6_2.52.3_MERGED	6.6_2.03.1_MERGED	6.6_2.03.2_MERGED	6.6_2.03.3_MERGED	6.6_2.16.1_MERGED	6.6_2.16.2_MERGED	6.6_2.16.3_MERGED	6.6_2.45.1_MERGED	6.6_2.45.2_MERGED	6.6_2.45.3_MERGED	6.6_2.15.1_MERGED	6.6_2.15.2_MERGED	6.6_2.15.3_MERGED	6.6_2.40.1_MERGED	6.6_2.40.2_MERGED	6.6_2.40.3_MERGED	6.6_2.47.1_MERGED	6.6_2.47.2_MERGED	6.6_2.47.3_MERGED
670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	2	7
671	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	6	16	13	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0
672	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	1	0	5	1	31	2	1	6	26	19	24	69	31	22	41
673	0	0	0	3	1	3	0	0	1	1	0	5	3	1	2	2	0	0	0	0	5	11	0	1	2	4	0	0	0	0	0	0	1	6	0	0	0	0	3	0	7	2	40	3	32	58	74
674	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	9	12	0	0	0	0
675	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	2	3	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	5	0	6	13	14
676	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	18	1	2	30	6	1	9	12	10	5	16	4	0	0	3
677	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	0	11	8	16
678	0	0	0	0	0	0	1	1	19	0	19	4	3	2	2	1	2	0	3	0	7	82	0	20	11	2	6	0	2	1	0	0	0	0	0	0	14	0	0	0	0	138	46	1	0	0	2
679	0	0	0	0	0	0	0	1	4	0	6	4	0	1	0	1	0	1	0	2	2	20	0	0	14	7	0	0	0	0	0	0	1	0	3	0	6	0	1	0	4	35	18	7	16	27	23
680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	4	20	3	0	10	0	5	2	16	0	0	0	2
681	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	8	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	3	13	3	18	9	18
682	361	825	310	128	113	140	2	0	4	0	3	347	553	388	2	0	1	2	172	2	102	3	2	2	2	13	287	325	396	93	62	48	8	7	9	118	137	231	62	58	93	67	106	112	34	41	53
683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	1	0	2	0	3	0	4	5	16	8	13	13	12
684	4	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	6	18	7	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0
685	344	852	363	90	101	105	0	0	1	2	2	383	690	448	0	0	0	1	197	4	116	1	1	1	0	6	329	404	406	71	41	40	2	10	4	96	131	183	47	40	57	40	94	87	33	28	26
686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	7	2	6
687	0	0	0	0	0	1	9	0	0	0	7	1	0	0	0	0	0	0	0	0	2	22	0	0	0	0	0	0	0	0	1	0	0	3	1	0	1	0	0	0	1	0	38	0	25	35	56
688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	2	1	15	0	12	19	8	5	7
689	0	0	0	1	2	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	8	20	11
690	0	0	0	2	1	0	0	0	0	0	0	24	1	0	0	0	0	1	0	1	4	12	0	5	1	1	0	0	0	0	0	0	0	2	0	0	0	1	1	0	0	2	28	3	13	25	39
691	0	0	0	0	1	1	0	2	19	2	7	145	2	4	1	2	0	0	2	0	11	98	0	1	4	0	2	0	2	0	0	0	3	2	0	1	53	1	0	0	28	15	197	35	141	160	190
692	0	1	0	0	0	0	0	0	1	1	1	3	0	0	2	2	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	17	0	11	16	22
693	0	0	0	0	35	75	0	0	28	1	2	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	34	0	0	1	1	4	0	0	0	9	7	6
694	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	6	0
695	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	9	0	7	3	7
696	0	0	0	1	0	0	0	0	0	0	0	18	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	4	0	25	10	15
697	278	677	280	75	58	83	0	0	2	3	2	331	550	353	1	0	0	1	156	0	83	2	0	0	1	5	266	276	333	55	57	47	1	5	7	84	110	157	36	27	59	42	92	86	22	30	29
698	0	0	0	4	0	2	0	2	8	4	0	74	3	4	0	0	0	0	0	0	7	75	0	0	1	1	0	0	0	0	0	0	4	0	0	1	20	2	2	2	5	3	195	16	160	180	229
699	3	6	4	16	2	5	56	12	31	33	50	29	7	13	27	29	10	68	24	800	91	174	152	247	50	38	67	117	31	65	25	68	65	76	103	76	126	32	418	1268	456	554	5104	6303	65	22	49
700	0	0	0	0	0	0	0	11	0	0	6	1	1	0	0	2	0	2	1	2	2	5	1	6	7	0	6	0	0	0	9	0	2	4	2	4	24	1	0	0	11	7	9	11	3	13	17
701	0	0	0	0	0	0	0	0	0	0	8	2	0	0	1	0	0	8	2	0	0	2	0	9	7	1	2	0	0	0	0	0	0	8	1	0	0	0	0	3	2	2	7	3	0	0	0
702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	10	0	0	0	0	0	20	1	0	2	0	0	19	0	5	0	11	1	0	0	1
703	0	0	0	1	4	3	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	2	0	29	0	152	148	195
704	0	0	0	345	20416	36112	2	2	14128	110	52	0	40	4	1	3	0	50	48	18	3	3	0	264	555	209	2	0	3	25	1	0	9	5	4	15790	40	17	117	519	1000	4	2	4	2304	2463	2248
705	0	0	0	1	42	70	0	0	21	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	1	1	0	0	0	0	5	5
706	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	6	0	0	0	0	0	0	0	0	1	0	3	2	0	0	3	1	0	1	1	0	16	0	5	12	12
707	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	16	0	0	1	0	0	0	0	0	11	0	0	5	0	0	2	5	1	8	1	6
708	0	0	3	8	2	2	1	5	12	3	1	133	2	14	0	5	0	2	1	1	11	202	1	3	11	3	0	0	0	1	1	2	5	6	4	0	37	2	8	2	9	9	355	14	268	248	317
709	768	1988	778	178	161	206	1	2	6	3	3	861	1598	938	1	2	0	2	391	2	233	1	2	1	2	6	734	797	898	137	86	76	3	8	8	143	237	344	83	61	124	92	182	123	74	57	64
710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	26	4	9
711	0	0	0	0	0	0	0	0	0	3	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	0	0	1	3	27	3	11	11	27
712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	15	0	14	11	14
713	0	0	0	1	0	0	0	0	1	0	1	6	2	0	0	0	0	0	0	1	0	4	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	7	5	6
714	0	0	0	0	1	0	0	0	2	0	0	8	2	2	22	14	0	16	3	20	6	13	2	20	16	3	0	0	0	0	0	0	14	47	0	7	3	2	6	0	13	0	19	1	14	29	30
715	0	0	0	2	0	0	0	0	5	0	0	10	0	1	3	1	1	2	2	0	2	17	2	4	4	0	0	0	0	0	0	0	0	6	0	1	1	1	0	0	4	0	41	3	58	41	38
716	0	1	0	0	0	0	19	9	51	10	50	1	0	0	0	1	1	75	0	3	4	14	4	22	9	18	12	85	3	6	12	8	11	13	72	22	1	8	2880	7	9	0	15	1	2	0	32
717	0	0	0	0	0	0	5	17	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	2	0	0	0	0	0	1	1	0	0	1	18
718	1	0	0	0	0	0	19	9	3	3	7	2	4	7	1	0	0	9	2	596	5	10	0	490	4	18	11	101	5	4	9	6	46	18	11	57	12	4	37	9	93	2	16	446	7	9	2
719	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	1	1	2	0	2	2	7	8	2	0	1	0	0	0	0	4	5	0	0	1	0	3	0	7	1	0	2	0	0	0
720	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	7	9	16
721	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	2	0	0	0	0	0	0	1	0	0	5	15	0	3	0	0	0	9	0	0	0	1
722	0	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	26	0	18	10	11
723	0	0	0	5	265	504	0	0	250	3	0	0	3	0	0	0	0	0	7	4	0	0	0	4	12	6	0	0	0	2	0	0	0	0	0	300	1	0	3	21	23	2	0	0	35	38	29
724	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	6	1	10	7	12
725	0	0	0	0	1	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	3	12	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	2	12	0	0	0	9	0	48	42	57
726	0	0	0	1	0	6	0	1	0	0	0	13	3	1	0	0	0	0	0	0	1	7	0	2	0	0	0	0	1	0	0	0	0	0	0	0	6	2	0	0	6	1	28	5	90	123	128
727	0	0	0	0	9	25	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	11	0	0	1	1	1	0	0	0	0	0	2
728	0	0	0	0	9	12	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0
729	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5	0	0	0	0	0	1	0	0	0	1	4	0	131	0	0	0	4	1	0	0	0
730	0	0	0	0	0	0	0	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	10	2	38	2	4	25	2	12	0	33	3	0	0	1
731	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	6	10	13	9	23	17	32
732	0	0	0	11	11	8	27	2	0	0	2	2	9	1	3	0	1	1	0	1	16	81	1	1	17	53	1	0	44	2	0	0	14	24	12	5	6	1	9	31	1	1	15	1	6	7	17
733	0	0	0	0	0	0	1	4	3	4	0	77	1	2	1	0	0	0	0	0	6	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	45	30	48
734	0	0	0	0	6	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0
735	10	11	11	0	2	2	19	3	3	0	10	38	3	1	14	7	1	14	7	9	31	22	78	9	15	17	2	11	0	18	15	10	22	6	2	21	2	10	10	40	1	26	76	8	18	24	25
736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	5
737	0	0	0	0	0	0	0	0	2	2	4	0	0	1	0	0	0	9	0	10	1	1	0	4	7	3	0	0	0	0	0	0	0	0	4	0	0	0	2	5	5	0	0	0	0	0	0
738	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	1	1	0	5	1	0	0	0	0	0	0	0	3	3	0	0	0	0	1	0	2	0	4	0	4	11	10
739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	5	2	5
740	0	0	0	0	2	1	0	0	0	1	0	10	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	1	0	0	0	2	18	2	51	41	69
741	0	0	0	0	0	0	0	0	3	1	7	0	0	0	25	27	3	0	0	0	0	0	0	4	5	6	5	0	1	0	0	0	0	3	2	0	6	0	0	0	0	0	0	0	0	0	3
742	0	0	0	1	0	1	11	1	0	0	6	9	15	0	2	8	0	10	3	19	22	4	1	25	6	5	33	71	28	8	24	19	18	47	8	4	2	0	13	4	18	5	3	0	2	0	8
743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	5	0	0	0	0	0	0	0	28	5	0	22	6	1	7	2	0	1	37	0	1	0	1
744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	1	0	9	3	5	19	3	6	1
745	0	0	2	0	0	0	0	0	2	0	2	0	0	0	0	0	0	1	3	1	0	1	25	12	0	9	2	0	0	0	1	0	0	0	0	0	10	0	0	1	9	16	1	17	0	1	1
746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	1	8
747	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	20	5	0	2	0	1	2	23	0	0	0	1
748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	0	8	7	3	0	4	0	3	0	9	1	0	0	0
749	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	3	4	2	3	1	4	0	5	0	0	0	0	0	0	0	0	0	1	0	0	1	0	9	1	0	1	11	6	1
750	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	4	11
751	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1	7	9	5
752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	8	9	11
753	0	0	0	3	1	1	0	0	1	1	0	15	1	0	4	7	0	1	1	4	1	20	0	0	2	1	0	0	0	0	0	0	3	5	1	0	3	1	4	1	18	4	35	19	68	63	81
754	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	13	1	2	4	2	0	17	0	12	1	25	0	0	0	0
755	0	0	0	0	0	0	2	0	5	2	0	6	0	2	3	2	0	0	2	0	0	4	4	6	3	0	2	0	1	0	0	0	3	10	5	3	4	1	4	1	13	1	34	0	26	32	39
756	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	3	0	0	6	2	39	3	23	38	27
757	2	2	0	1	0	0	14	13	8	13	61	7	5	3	5	4	2	118	6	917	6	50	51	54	45	36	63	29	1	1	4	1	24	22	26	17	26	3	9	85	26	143	1514	2277	14	10	14
758	0	0	0	0	0	0	3	0	5	0	4	2	1	0	2	0	1	28	1	0	5	4	2	7	7	9	6	10	4	2	2	3	10	15	4	0	2	0	9	6	15	11	6	4	0	0	1
759	0	0	0	6	316	584	0	0	322	3	2	0	0	0	0	0	0	2	1	0	0	0	0	12	12	6	0	0	0	0	0	0	1	0	0	447	3	1	3	16	21	0	0	0	59	52	42
760	0	0	0	0	0	1	0	0	0	0	3	1	0	2	4	4	0	0	0	2	0	16	4	0	0	3	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	27	0	11	9	12
761	0	0	0	0	0	0	0	0	6	0	10	0	1	3	1	0	3	3	0	0	6	39	0	9	11	1	13	0	0	0	0	0	0	0	0	0	9	0	0	0	0	40	22	0	1	1	0
762	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	3	0	0	2	3	2	0	0	0	0	0	0	57	4	7	118	19	4	17	0	7	1	73	3	1	0	2
763	0	0	0	0	0	0	0	0	0	0	0	3	5	0	4	9	1	6	5	6	5	4	0	12	6	2	0	0	0	0	0	0	9	11	0	2	2	0	6	0	17	0	0	0	0	1	0
764	0	0	0	2	0	0	0	1	0	0	1	10	0	0	0	2	0	1	0	1	1	40	0	2	1	5	0	1	0	0	0	0	1	1	2	0	1	0	0	0	6	1	71	0	31	47	90
765	0	0	0	2	1	1	8	6	1	1	0	8	1	2	3	9	0	0	7	235	17	19	29	187	12	4	0	0	0	0	1	0	7	15	0	3	29	2	75	208	19	7	1963	5	13	22	15
766	0	0	0	4	2	1	0	1	4	1	0	12	1	0	0	3	0	0	2	3	8	20	4	17	3	0	0	0	0	1	0	2	2	3	2	3	2	0	13	0	7	1	46	11	54	50	78
767	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	4	6	21	12
768	0	0	0	0	0	0	0	0	0	0	0	4	0	0	8	4	0	8	2	1	3	5	2	6	4	4	0	0	0	0	0	0	6	9	1	2	1	0	3	0	10	1	3	0	1	9	7
769	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	18	0	0	0	0
770	0	0	0	3	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	56	0	35	27	43
771	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	1	0	0	0	0	4	3	0	6	8	0	0	0	1	0	3	2	1	2	0
772	0	1	0	1	1	0	0	0	5	1	7	29	4	1	14	5	1	20	13	20	33	97	6	38	42	21	24	12	14	0	0	0	37	32	0	3	15	1	13	1	34	8	893	14	118	114	158
773	0	0	0	7	0	0	14	1	6	0	0	9	0	0	1	1	4	9	0	242	4	2	125	1	0	6	1	0	0	0	0	0	2	1	3	1	0	1	1	0	0	1	2	39	0	0	2
774	0	0	0	0	3	0	2	3	7	18	12	5	1	0	0	0	0	20	1	1	10	28	5	6	28	2	5	0	0	5	0	5	3	11	24	5	20	10	8	389	31	17	17	2937	27	15	31
775	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	7	0	2	9	7
776	0	0	0	0	0	0	0	0	0	0	2	18	5	0	2	7	0	8	4	3	6	40	18	18	7	12	0	0	0	0	0	1	11	4	0	1	1	0	8	0	18	6	74	32	9	26	11
777	0	0	0	1	0	2	0	0	1	0	0	6	1	0	0	0	0	0	1	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	13	1	15	10	12
778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	2	0	7	1	0	0	0	5	0	1	0	4	7	5
779	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	7	1	22	35	32
780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	11	0	10	15	11
781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1	4	3	5	7	5
782	0	0	0	0	1	0	0	5	7	0	7	11	3	5	5	1	0	5	1	1	8	30	0	19	13	4	0	21	0	0	0	0	17	17	7	6	3	4	6	166	5	130	41	0	12	1	7
783	0	0	0	0	12	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1
784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0	1	1	10	5	3	13	2	2	3
785	0	0	0	0	0	1	0	3	1	0	1	34	1	1	0	0	0	0	0	0	2	31	0	1	2	0	0	0	0	0	0	0	1	2	0	0	3	0	0	0	5	4	46	11	70	77	104
786	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5	16	6
787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	2	1	6	8
788	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	6	21
789	0	0	0	0	0	0	0	0	0	0	0	9	0	1	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	3	0	9	0	14	10	18	13	21
790	208	365	616	2933	2312	4335	18688	528	1101	162	1323	2169	5912	2701	271	142	252	3052	119	2706	23449	54368	9479	1683	13098	30500	2170	569	34427	889	299	602	8460	16068	5259	3864	5096	695	5470	14840	1894	3567	12407	5079	9579	9958	14841
791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	5	10	6	4	1
792	0	0	0	1	0	1	0	0	5	0	1	16	0	2	1	1	0	0	0	0	2	29	1	2	2	5	0	0	0	0	1	0	45	16	1	11	54	4	102	7	41	11	95	36	53	68	58
793	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0	1	1	1	6	3	0	0	0	0	52	7	14	28	4	2	38	0	16	0	46	5	0	0	2
794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	5
795	0	0	0	0	17	43	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	1	0	0	0	0	0	5	5	1
796	12	16	11	1	1	0	1	0	2	2	0	14	3	0	11	5	0	3	2	0	15	3	2	7	18	12	0	0	1	0	0	1	38	12	9	85	45	1	40	1	13	1	23	2	4	9	7
797	0	0	0	0	0	0	4	4	0	1	0	4	0	0	0	0	1	0	0	0	0	1	4	4	20	2	3	0	0	1	5	3	0	5	4	0	5	0	1	1	1	0	0	0	1	6	5
798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	2	3	4	7	4	12
799	10	10	6	3	1	0	1	0	101	114	106	9	11	32	75	114	3	0	0	0	3	110	0	0	0	2	34	33	5	1	1	0	2	9	7	2	1	0	0	0	2	3	0	0	8	22	6
800	0	0	0	0	0	1	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	1	0	2	0	0	0	0	0	3	7	11	7	10
801	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
802	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	11	7	1	0	1	3	0	0	5	0	0	0	0	2	1	0	0	0	1	2	0	0	1	1	2	2	3
803	0	0	0	0	0	1	0	0	3	0	0	39	5	1	0	6	0	0	3	0	6	104	0	0	0	0	0	0	0	0	0	0	0	0	0	2	15	1	2	0	3	2	223	6	106	126	129
804	0	0	0	2	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	2	9	5	0	0	0	0	3	0	0	1	0	1	0	0	0	0	0	15	12	16
805	1	0	8	0	0	0	0	1	8	0	4	3	0	1	0	0	0	0	0	2	0	1	0	0	7	13	0	3	0	0	0	0	3	2	0	1	0	2	2	0	1	1	8	1	0	0	3
806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	9	5	14	8	6
807	0	0	0	0	0	0	1	2	14	4	3	0	0	1	0	2	0	0	0	0	2	14	0	2	2	2	8	0	0	0	0	1	59	8	0	28	12	1	128	1	2	1	43	2	6	6	6
