OTU	SHA1	Superkingdom	Phylum	Class	Order	Family	Genus	Species
188	1f327e960b32162957c0338f010ee7022a8efb93	Fungi	Ascomycota	Dothideomycetes	Dothideomycetidae_ord_Incertae_sedis	Pseudoperisporiaceae	Bryochiton	Bryochiton_monascus
189	1fa036951246f671816230054529d7800562fc98	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
190	1fd45bf70b514d96aa10a6adcdd04c2d179dde8b	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
191	20007038da278efd3ff00d8ca6d7bef46b30ee46	Fungi	Basidiomycota	Cystobasidiomycetes	Cystobasidiales	Cystobasidiaceae	Cystobasidium	Cystobasidium_slooffiae
192	206b3d3b8c1f1cd4f223fe5a5fea028a08dd66ca	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Agaricaceae	Lycoperdon	Lycoperdon_pyriforme
193	20953261cec61b1659ac9d408adecc1f629241ab	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
194	20a0ed0aea1f3439242ac513566fd3d842c798c8	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
195	20a97e07dd29d9dab420969b41fafb690e557035	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	Lecanicillium	Lecanicillium_fusisporum
196	20b3dcdb0ef766c069fa4cb626effb23fa328cbc	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
197	20b556961ae52d8ef09c51b03d950c93702388be	Fungi	Rozellomycota	unidentified	unidentified	unidentified	unidentified	unidentified
198	20f4d9591e36fb059cbb5993eb5bcb47d78f0efe	Fungi	Ascomycota	Sordariomycetes	unidentified	unidentified	unidentified	unidentified
199	213b99c50fece383860ee89093e0dd7bf0c2b02d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
200	2143b1e9f7d525a2ae152e571f89dbc206515e3c	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
201	222b1a73f317ba602222cb6794d3ad8a48b254f2	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
202	22351aa5fd1848c7132ae2ae5fc29c97cf96217a	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Calophoma	Calophoma_complanata
203	2248c2e58b91704995a2996ac06d6d4e6bc4913d	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
204	226ef64c632d9e490e98dfca57c85f7c176ea1a0	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
205	22b7b4f599fee7307076c8c8474e17baab157a9e	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
206	22b8a3ef727648611c3dc61edf4d36ef3ce71b89	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
207	2305a1ccf48243079f7314e21847876ee633b109	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
208	23518b75d684005299c1bd9543091ddcd51363b8	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
209	237633b2ec70c62f241ae3d569ca18c92e4591c5	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
210	237a83d6026688c0db48a752171d4e9c6e6d1579	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Incrucipulum	Incrucipulum_sulphurellum
211	23f5dce6f2907ab6a872715b476f5d33719866cd	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Recurvomyces	unidentified
212	240c125cf12ec9c080b26f5f7b4290eab12c646e	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Coleosporiaceae	Coleosporium	Coleosporium_tussilaginis
213	242ace19512a84d4f328e258fe4989223f74dffb	Fungi	Ascomycota	Dothideomycetes	unidentified	unidentified	unidentified	unidentified
214	24e664021e2647dca605b0a831b0a4bf7467ecef	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
215	24ea04e06f1f0592efa71caebef4bcc8157da728	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
216	24f337a84a05f07f3e925678dea9990e5a81a9ba	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
217	2529ae6339f6527dc8b82a7bb7b6cd50c01a3079	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
218	2539feb81ee435445d5776724a5a96641dd0cf44	Fungi	Ascomycota	Sordariomycetes	unidentified	unidentified	unidentified	unidentified
219	253a7bd20ee1829fa3d1dd1df40c47a7de137cf8	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
220	2608bbf8582acd1110c976ba04850cb7003fcc56	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
221	261a97b130601b71948cf3bd1a03ece6cf60909a	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_fam_Incertae_sedis	Stachybotrys	Stachybotrys_parvispora
222	26258363359ab8cb9028bbfe16246721813e621d	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
223	2634310a7e8a3d8e8af039f90f148fe8d0f2aed1	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
224	266e044bb6aa7ff6e1135c1f94165cfab845991f	Fungi	Basidiomycota	Agaricomycetes	Russulales	unidentified	unidentified	unidentified
225	26db774e5752e954813db5dd3f342e8f02d50bb6	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
226	271f6f421d647f0c9bb0cb8ac842beffbb0305ee	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
227	2720625cf19108936fdb07e52a04c39ca2089596	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
228	275280fb1f48e5c7c17fc888f6ced12a56a91845	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnum	Lachnum_rhytismatis
229	2822e20bd9febe9e05a1dc1c91089635c906402d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
230	286f5605eff53a8fa6961c3113c9fc6db420ec41	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_tephrensis
231	28724d3e690fc581820837adeb3b2bd22fe7ecc2	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
232	287b959e8909e67423b6470cf69af21b7fdcb1aa	Fungi	Ascomycota	Dothideomycetes	unidentified	unidentified	unidentified	unidentified
233	288922c7e26bd370854fcfb4016de4807c199079	Fungi	Ascomycota	Lecanoromycetes	Teloschistales	Teloschistaceae	Athallia	Athallia_pyracea
234	288a9df5b9e3fc99632e2c671992d62e5f18296b	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
235	288b88fd0d41667f61cbe3543a2a5cc20e9b4cab	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Rhizoscyphus	unidentified
236	28979953fe662d51d5e13fdd0ebd430d25bb53e1	Fungi	Basidiomycota	Cystobasidiomycetes	Naohideales	Naohideales_fam_Incertae_sedis	Naohidea	Naohidea_sebacea
237	28b394d40fcd931a79018a697c31ddf4362ec164	Fungi	Ascomycota	Lecanoromycetes	Ostropales	unidentified	unidentified	unidentified
238	28bcee2560086b230dfb6fdff230ddfd1f69be08	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
239	28bdd4a9c3d7f090d8f692fd9a96627b196ac070	Fungi	Ascomycota	Lecanoromycetes	Lecanorales	Ramalinaceae	Bacidia	Bacidia_subincompta
240	28ce5bf380b2264ef129d1e5576ac8ed2b26ec15	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
241	28e0f30b987b8b882cb67af75af7151c2cf52c63	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
242	291589ddd0e2cd558938f48a8ba1aa48404ee710	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
243	295a30527155041734cf0da631e7e2ae62b76f1d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
244	296cb92bd3a4da4872841ee8a6b9f37a995fbed8	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_victoriae
245	297dbd50e99bea9aa5eff228799bec297bc8e55a	Fungi	Ascomycota	Dothideomycetes	Capnodiales	unidentified	unidentified	unidentified
246	29817321e11b972f1f2d8be52d00fe3f7f1f8ca1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
247	29b895ce5b4ba093d7360b346dd5e9e6ab5d62f7	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
248	2a4ba91b8c413946b34063e6b09ac0368a79cd4b	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
249	2a7126d04d77dcc06913cb8dd201658d2811d00f	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	unidentified	unidentified
250	2aa39982881a0caad4af4fe5a41499a3ae9b0c4e	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
251	2abd27ba26530d6d9914199f8a54f54845bac8ae	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
252	2b25fda35989a01dd87d9258c738ccc3a238ceb2	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
253	2bc3eea617aa6d29a65ef0929d73c7c8f0af4136	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
254	2bfe4c2bd11fc28bfc042affb0cbb81761fa8faf	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
255	2c1f95a610115b0ab6c425e98602212f76e15a55	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
256	2c537818b5b69f892905dce7e94a36388092ef7d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
257	2c880edc7048bbe391de4827e70468b2dd62d9ac	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
258	2cc0eb2125b5eb5de68119665904bdcf750d3ef8	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
259	2ccd49279efcb3a3242fdf2715c1477f44a70920	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
260	2d3828cc78dc4fbce45378824c1dfd90af7054aa	Fungi	Ascomycota	Leotiomycetes	Helotiales	Hyaloscyphaceae	Lachnum	Lachnum_clandestinum
261	2d46995350f0d47335248966f217bf44fbb38681	Fungi	Ascomycota	Sordariomycetes	Diaporthales	Diaporthales_fam_Incertae_sedis	Sirococcus	Sirococcus_conigenus
262	2dbd08fdf5249887be3bd78eae9a0afbfd3d274b	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
263	2dc3b528fe9e917d4792a144683c3228f8098d08	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
264	2dc9006e4e7744427ae21dc7f2ea761ebbe97f6f	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
265	2ddfb99fadf6a6c8e373ff77b21d5021497a0f2d	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
266	2de3a42790fd053c254c677d263145f4e6826a82	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
267	2dee142f65679e05b4c0db856cd55acfa19a932c	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
268	2e362de059148dc564fd3a7c97ce4352a0794b0d	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
269	2e5bb23aaf681e45eabbfc4085a48589736d9bba	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
270	2e89333d7faf6722973a1b6bc4e5af16d9b161a9	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
271	2e8c7b17a603915a3bc6e02c8bbc55fba57c37f7	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
272	2e950e4e3b7cc6295769862f121c275fe0831121	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
273	2ea0996895eab41e82b7a4354ae442cfe2afe0e0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
274	2f0a24fb109630b818a04fd1e854abb2e6f9c69e	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
275	2f227aa55fb8c867a8476c2d3178a416c0c6be8a	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
276	2f2295f61988e1d24ec2e95adb149ee79fda8b47	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
277	2f3d427525ff6a084ded41001279beb228ee228c	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Phaeotheca	Phaeotheca_fissurella
278	2f4bfa5a9723e25a2b72a72a2e9aef57bb420ec7	Fungi	Ascomycota	Taphrinomycetes	Taphrinales	Taphrinaceae	Taphrina	Taphrina_mirabilis
279	2f5de0bc2f9ac87db9127d8f65365b8c497c7873	Fungi	Ascomycota	Dothideomycetes	unidentified	unidentified	unidentified	unidentified
280	2f61b4a092b866d6b708401ac0b3d53b28958e7a	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
281	2f6d28a412b5821edbee3dd92dd1e802bebb60cb	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
282	2fe3857a3e87a0cccd4336271e6d33888325158b	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Mycosphaerella	unidentified
283	3012629bc5503ce73392e2072bfd5d68c8bcfa6e	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
284	3058ee0b1b16a9b2b968c6bb6a196dbe39baf3fb	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	unidentified	unidentified
285	3111e034b20f41d90d6a01c08f7c6af16ef9a581	Fungi	Ascomycota	Sordariomycetes	Hypocreomycetidae_ord_Incertae_sedis	Glomerellaceae	Colletotrichum	Colletotrichum_truncatum
286	31387769e7fa4efbcf0c43925b89ff181f0d0429	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
287	31431a3c0f1309b3cd28ef0c8b0d87a74cc57a20	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
288	314bc8848771c72fabc878d326fcd47218fb1d77	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
289	314fdd67e337ff2626cbbcfedf1eaf4d68562fef	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
290	31e0bd2c45aa9b9f1028dcde290892064d7d3f48	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
291	3201f4590f8071fd2ae735d5df161fea58162f5b	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
292	3214b9c2d07523f076c57e99c4111b37c9f6fe9b	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
293	321c36d595ac58d20a16434e955b7e99a213d4d2	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
294	334f08782fb669f5257042a46c02a2eaed5ae818	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
295	335ca93dfdc0e179674c54412d0d12b39ec19aa8	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
296	33751390f35af670448732f1060b6595accfaba8	Fungi	Ascomycota	Leotiomycetes	Rhytismatales	Rhytismataceae	Lophodermium	Lophodermium_kumaunicum
297	3379e6af6a26aac7f0801441ea83820a5abe96cb	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
298	338b2e2bbdd3e604b15751333d4c5c0bee7285e4	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
299	340493e499d7bbc21db7556864788438bfb0162c	Fungi	Ascomycota	Dothideomycetes	Venturiales	Venturiaceae	Venturia	Venturia_inaequalis
300	3438d4aadb959ecf218c41e3cbccaefd4ec6ce26	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
301	343a019e9e4a42e6bc61ad643c00761240cf90a3	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
302	3458ed4460046aa4d60f939a5f0db71b62114e7a	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
303	35119971ffae2f29fcd9d80ee18822ab317dcd1f	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Mycosphaerella	unidentified
304	3559a3366ba14274ac00fd3c6c6e99a64599cc4a	Fungi	Ascomycota	Leotiomycetes	Helotiales	Sclerotiniaceae	unidentified	unidentified
305	35933db222ce23d9a57b5b96d6cab9c7611baab2	Fungi	Basidiomycota	Agaricomycetes	Polyporales	Polyporaceae	Fomes	Fomes_fomentarius
306	364068b33bd2dbf3ba184a7f4ea96955056b3358	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	unidentified	unidentified
307	3660ea958b8203d03b344d43fe1e9ec5a6bae5a8	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
308	36781afdb579c7cc47481111a4cf3c1f07ca46fd	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
309	367db03916f24b588737deaac1da5af99cbdce39	Fungi	Basidiomycota	Agaricostilbomycetes	Agaricostilbales	Agaricostilbaceae	Bensingtonia	unidentified
310	3696e264f53e91b0fb37a86d523d474f21d122dd	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
311	36d22869c533ee269f885a18111d0a46b5bb46e6	Fungi	Basidiomycota	unidentified	unidentified	unidentified	unidentified	unidentified
312	37253d9fe66868784755187dca80ccf56ac14b1d	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cortinariaceae	Cortinarius	Cortinarius_camphoratus
313	373a1ee55379b4d37c13ee72e28d143216a250db	Fungi	Ascomycota	Leotiomycetes	Helotiales	Phacidiaceae	Allantophomopsis	Allantophomopsis_cytisporea
314	3754f755d8d042111aa53803ec7a772a060cc3d6	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleomassariaceae	Prosthemium	Prosthemium_intermedium
315	37716f5d5881ea57ebe2e46757fdea9b0d181ce8	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
316	377410505b62c620eed1adc524fe51351a09d77a	Fungi	Basidiomycota	Agaricomycetes	Cantharellales	unidentified	unidentified	unidentified
317	3798c02b8370535728bd5f29ec69c43ef28d8e42	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
318	37bf76ab8e8279281eabb3c7510fafd774bc4e34	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
319	37e17d1fee1e667cc705495014afb05ea034424f	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
320	3850c263362b3bd50001ce505db63015ff95d605	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Sporormiaceae	Preussia	unidentified
321	38662c9dd2e457578344e9a8a19f9cfffab9b791	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
322	386d50f724bb0698d91bbd8095316f4c72b3b7a3	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
323	38dc93d2a628797f23b57bb307de2c04c55bde9a	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
324	38e61e2ae8e41a6beb8623b11493bd01a5c1a2b1	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
325	3949fa2ff027d5c59a0362b59b01a836206a6178	Fungi	Basidiomycota	Pucciniomycetes	Pucciniales	Coleosporiaceae	Chrysomyxa	Chrysomyxa_ledicola
326	398f221f0965aa962c48b7df3c5ea10a0ccc29f6	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
327	3a0a4779df9a500051c1eb10f3f64fd7e8deed4b	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
328	3a4b7a2010430eb9b12aacc862f2f8f4b0103f2b	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
329	3a79a7918d8cbcd1b224bd6d5ef05e813c62bb97	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
330	3abc3a049d1ae77b48f310928d179df7ff1fb7c8	Fungi	Ascomycota	Leotiomycetes	Helotiales	Dermateaceae	Dermea	Dermea_ariae
331	3ace8f53a2545101a6ab4f4c43bb3f2de5081d61	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
332	3af57e84d6a75558e33468d11b72301c9d74013d	Fungi	Ascomycota	Eurotiomycetes	Phaeomoniellales	Phaeomoniellaceae	Minutiella	Minutiella_tardicola
333	3b0f9b325d519b52059971fb28733fe07b0ac746	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
334	3b25c940c4f6efe2588f217a55bfbda4dbdd35c5	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
335	3bdb0c3dcbe96fec82c8680110408c5b1cbaca97	Fungi	Ascomycota	Orbiliomycetes	Orbiliales	Orbiliaceae	Orbilia	Orbilia_aristata
336	3c672874869feb9e07064708307586cb43200d9a	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
337	3c79afa727a04580f69ee514cfb209f62644c2c8	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
338	3c9508d18710d1fa71ad70864866c98bf33cda95	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
339	3ce6a2dfe4befc4472310908ae706be3661024a9	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
340	3cef2737911e6ad5e9ec9b18c8ab3a39a477fad2	Fungi	Basidiomycota	Cystobasidiomycetes	unidentified	unidentified	unidentified	unidentified
341	3d933e682b14304aafbf6c24ecc1a01cc9af956d	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
342	3e17b60e50c41c441490fad34224010dd6e9eee5	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
343	3e7cb22ea127abd7f9e77f92ef47c56bb0bd6128	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Pleosporales_fam_Incertae_sedis	Didymella	Didymella_boeremae
344	3eac77ec790a28019ee19b1942ce449f88b650bc	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae_ord_Incertae_sedis	Annulatascaceae	Conlarium	unidentified
