ID	3.1-4.2_2.76.1	3.1-4.2_2.76.2	3.1-4.2_2.76.3	3.1-4.2_2.05.1	3.1-4.2_2.05.2	3.1-4.2_2.05.3	2.42.1_MERGED	2.42.2_MERGED	2.42.3_MERGED	2.24.4_MERGED	2.24.5_MERGED	2.24.6_MERGED	3.1-4.2_2.14.1	3.1-4.2_2.14.2	3.1-4.2_2.14.3	2.29.4_MERGED	3.2-4.1_2.28.1	3.2-4.1_2.32.1	3.2-4.1_2.30.1	3.2-4.1_2.33.1	3.2-4.1_2.31.1	2.27.4_MERGED	2.27.5_MERGED	2.27.6_MERGED	3.1-4.2_2.03.1	3.1-4.2_2.03.2	3.1-4.2_2.03.3	2.16.1_MERGED	2.16.2_MERGED	2.16.3_MERGED	2.45.1_MERGED	2.45.2_MERGED	2.45.3_MERGED	2.46.1_MERGED	2.46.2_MERGED	2.46.3_MERGED	2.41.1_MERGED	2.41.2_MERGED	2.41.3_MERGED	2.48.4_MERGED	2.48.5_MERGED	2.48.6_MERGED
1291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	34	161	53	2	4	13
1292	1	2	1	0	3	2	0	0	0	5	4	5	1	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0
1293	4632	2682	3037	1	28	15	0	0	1	317	133	270	6	0	1	1	0	0	0	0	0	257	95	319	18	12	8	0	2	2	48	18	33	2	0	1	0	0	0	2	1	1
1294	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	77	102	74	1	3	0	0	0	0	0	0	0	0	0	0
1295	0	1	3	0	8	7	0	1	1	6	0	8	1	0	1	0	1	0	1	0	0	3	2	1	1	3	2	11	8	14	4	2	19	2	2	3	1	1	0	0	0	0
1296	0	0	0	0	0	0	0	0	0	1	1	0	1	2	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	2	2	2	2	2	0	0	1	0	11	9	19
1297	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	5	6	1	8	11	9	6	1	1	0	3	0	0	0	0
1298	0	0	1	0	2	0	0	1	0	1	0	2	1	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	55	0	7	6	9	10	5	1	0	0	1	0	0
1299	2	2	4	0	1	3	5	10	58	33	17	35	1	2	5	3	4	4	1	0	0	103	109	116	1911	1225	1764	68	165	98	1672	1134	1085	277	238	181	34	78	13	1	23	63
1300	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	24	0	0	4	1	0	0	0	0	0	0
1301	2	1	4	0	5	5	1	4	1	149	56	108	1	3	1	48	33	15	14	14	14	114	79	107	0	0	0	4	13	19	11	7	11	46	3	6	8	4	8	40	74	50
1302	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	114	4	175	31	74	62	19	17	14	3	2	1	0	0	0
1303	0	2	4	0	2	1	1	4	0	1	0	0	0	8	1	0	0	2	0	0	0	1	0	0	1	0	2	1	0	2	205	189	176	24	9	8	1	1	0	0	0	0
1304	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	1	5	0	2	5	1	14	11	24	0	0	0	0	1	0
1305	2	0	0	0	0	2	0	2	2	1	1	21	0	0	4	1	8	4	1	0	0	53	46	32	4	1	2	4	1	0	70	0	9	1856	1	0	7	5	14	9	1	0
1306	6	4	4	0	6	5	3	7	2	8	6	12	0	1	2	0	1	0	0	1	0	8	2	5	1	1	0	16	10	10	14	20	26	11	3	3	4	4	8	1	4	5
1307	0	1	0	0	2	5	0	0	0	5	3	4	0	3	2	0	0	0	0	0	0	0	0	1	14	14	9	4	3	4	27	18	14	2	5	3	2	2	0	1	0	0
1308	3	2	6	0	5	4	0	2	2	2	2	0	1	2	3	1	4	1	1	2	2	44	33	38	2	3	0	11	28	19	10	11	33	12	2	3	1	3	1	0	5	14
1309	2	0	1	0	9	4	0	0	0	3	3	6	0	0	0	1	0	0	0	0	0	10	9	15	3	3	2	2	4	6	25	22	22	19	13	7	7	2	0	2	5	2
1310	0	1	0	0	2	1	0	0	0	3	0	0	0	3	0	0	0	0	0	2	0	1	0	0	0	1	1	36	53	49	5	7	1	3	1	0	0	0	0	0	2	0
1311	1	0	1	0	0	2	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	18	13	19	1	1	3	7	2	3	0	0	0	0	0	1
1312	176	114	132	1	5	11	0	2	1	16	5	22	2	7	3	0	0	1	0	0	0	7	2	13	9	4	3	11	21	20	33	18	19	16	15	2	27	27	7	6	20	23
1313	0	0	0	0	2	3	0	2	0	8	7	5	0	3	0	0	0	0	0	0	0	0	0	0	8	4	8	5	8	5	36	34	15	6	3	2	3	6	5	1	11	15
1314	1	0	0	4	2	6	1	4	4	4	2	2	0	2	4	0	17	6	5	0	27	23	2	21	29	21	1	44	6	11	906	544	529	25	33	32	49	6	19	0	0	3
1315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	1	49	35	17	133	60
1316	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	3	0	1	0	0	0	0	0	0	0	0	1	590	151	13	12	1	0	2	5	1	0	0	0	0	0
1317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	9	0	0	0	0	0	0	0	2	14	2	4	7	0	0	0	0	0	0
1318	2	1	2	0	2	0	1	4	1	4	3	3	0	2	0	0	0	0	0	0	0	0	0	0	1	3	1	10	5	3	7	7	6	3	0	3	1	1	1	0	2	1
1319	0	1	0	0	10	7	0	3	1	1	1	3	1	3	0	0	0	0	0	0	0	0	0	0	20	10	17	14	8	8	45	15	15	1	4	1	5	3	0	0	5	5
1320	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	23	54	0	4	2	0	0	0	0	0	0
1321	1	0	1	0	5	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	4	2	1	4	3	11	10	5	2	0	2	0	1	1	0	0	0
1322	1	1	1	0	2	4	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	2	1	0	11	9	7	11	12	14	29	15	15	2	4	0	0	0	5
1323	1694	781	1328	0	51	44	0	0	0	15	43	26	0	0	0	0	0	0	0	0	0	24	16	21	5	1	3	0	0	0	7	5	12	0	0	0	0	0	0	0	0	0
1324	3	2	2	0	12	14	1	2	0	4	1	5	1	3	2	0	0	0	0	0	0	1	1	2	5	7	7	12	12	11	22	25	20	5	13	6	7	3	2	0	4	3
1325	4	0	0	0	0	0	0	0	0	2	0	5	6	6	9	11	0	0	0	0	0	1	1	0	0	0	1	0	0	0	24	15	8	4	1	0	0	0	1	0	0	1
1326	5	3	5	0	5	8	0	1	0	6	3	8	10	16	7	0	0	0	1	0	0	3	0	0	1	0	2	10	20	14	35	25	27	20	12	9	1	4	2	0	3	1
1327	4	1	4	1	2	3	4	5	5	2	1	4	2	3	6	0	0	0	1	0	0	0	0	0	109	73	117	9	7	8	69	35	27	24	10	16	16	7	10	5	6	23
1328	0	0	0	0	0	0	0	1	0	1	3	0	1	0	2	0	0	0	0	0	0	114	80	56	0	0	0	267	85	52	49	51	34	19	34	2	0	131	2	0	2	2
1329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	36	102	59
1330	0	0	0	0	0	0	1	4	2	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	7	1	4	1	2	2	1	3	5	0	2	3	5	3	1	0	7	8
1331	0	0	2	0	1	1	0	0	0	53	19	8	3	8	1	49	61	16	5	3	6	2	3	1	3	3	2	578	552	968	53	31	44	45	72	52	27	6	26	0	28	25
1332	14	7	6	0	1	1	0	0	0	27	15	13	0	0	0	0	0	0	0	0	0	2	2	3	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1333	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	1	18	31	20	2	1	0	1	0	1	0	0	1
1334	1	3	0	0	2	1	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	21	16	18	1	4	4	33	16	22	8	7	4	0	0	1	0	3	3
1335	1	0	0	0	0	0	0	0	0	0	1	0	5	7	1	1	0	0	0	0	0	6	2	3	0	0	0	0	0	2	1	1	3	1	0	1	0	0	0	0	1	0
1336	0	0	0	0	0	1	0	1	0	1	0	0	1	0	1	0	0	2	0	0	0	0	0	0	55	6	16	416	188	1	1	1	41	22	4	0	0	1	1	0	0	0
1337	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	1	1	0	0	0	0	0	0	0	2	1	1	7	6	9	18	13	14	26	26	14	1	0	0	0	1	1
1338	1	0	0	0	1	2	2	2	2	0	0	1	0	0	0	0	0	0	0	0	0	2	4	1	1	0	3	1	9	8	5	5	12	2	2	4	0	0	2	0	1	0
1339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	1	0	0	0	23	163	1	5	2	0	1	5	0	0	0	0	0	0	0
1340	7	5	6	3	47	39	3	4	0	9	5	13	1	4	4	0	0	0	0	0	0	2	1	0	66	66	76	37	40	37	181	126	91	40	26	29	15	23	13	6	5	5
1341	6	1	2	0	3	1	1	3	2	4	3	3	0	1	1	2	2	0	1	0	0	4	0	1	46	39	46	25	35	22	83	42	43	31	35	23	3	3	3	1	4	9
1342	3	0	4	0	9	10	0	1	0	9	8	13	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	3	5	0	8	3	8	1	4	0	3	2	1	0	0	1
1343	0	1	0	0	7	10	1	1	2	2	0	3	2	2	3	0	1	1	0	0	0	0	1	1	14	8	23	8	5	4	17	13	16	1	3	2	1	4	0	0	0	2
1344	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	6	56	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0
1345	1	0	0	0	0	0	0	0	0	1	4	1	4	5	6	0	0	0	0	0	0	1	0	1	0	0	0	5	3	2	15	16	19	0	0	2	1	0	0	1	1	0
1346	10	3	10	0	2	3	1	0	0	14	2	9	1	2	1	2	12	0	3	0	1	2	0	6	1	0	1	7	9	5	5	6	5	8	2	3	1	3	1	4	5	10
1347	0	0	1	0	3	4	0	0	0	5	0	1	0	2	2	0	0	0	0	0	0	3	0	1	0	0	0	4	3	0	5	1	2	1	0	1	51	114	70	1	0	1
1348	0	0	0	0	0	0	0	0	0	0	0	1	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	920	1034	534	10	5	18	9	15	15	7	4	3	0	2	4
1349	0	2	2	0	5	6	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	2	3	0	3	0	3	0	0	1	0	0	0
1350	6	5	3	0	9	8	0	0	0	9	5	5	1	2	1	0	0	0	0	0	0	1	2	2	7	9	4	3	12	11	31	23	17	9	10	8	7	12	8	0	10	12
1351	0	1	0	0	1	3	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	18	13	5	3	9	5	1	1	0	711	567	810	808	5608	9283
1352	1	0	0	0	12	7	0	1	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	1	26	13	20	8	8	7	35	25	14	11	10	5	4	4	1	0	0	4
1353	0	0	0	0	0	3	7	8	7	7	6	7	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	2	3	3	11	11	9	4	1	0	0	2	0	0	0	0
1354	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	1	43	26	2	0	1	0	0	0	0	0	1	0	0	1
1355	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	4	5	0	0	1	0	0	0	0	0	0
1356	0	0	3	1	16	23	0	3	1	4	4	4	0	0	2	0	1	0	0	0	0	0	1	0	42	26	28	14	3	9	65	42	33	15	11	8	6	5	1	0	2	2
1357	1	0	1	0	0	1	0	0	0	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	2	0	1	1	4	5	15	10	18	7	8	4	1	2	0	0	0	2
1358	3	1	1	0	0	1	1	1	1	1	0	0	0	1	1	0	3	0	0	0	0	1	10	2	71	50	70	70	219	50	347	224	245	45	55	52	1	4	3	6	178	3
1359	0	1	2	1	4	3	1	1	0	0	0	0	1	4	2	1	5	0	0	1	0	7	0	1	4	2	2	6	5	1	13	5	1	9	1	1	1	0	0	0	1	1
1360	1	0	0	0	7	12	0	0	0	3	4	4	0	0	1	3	1	1	0	1	0	1	1	2	2	1	3	2	3	3	12	5	1	1	0	0	1	0	0	0	1	4
1361	1	2	1	0	6	2	1	2	0	6	3	3	0	1	3	0	0	0	0	0	0	0	0	0	6	5	7	6	9	8	16	13	12	6	3	4	1	2	0	2	3	0
1362	0	2	0	0	8	10	0	0	1	6	3	7	0	0	0	0	0	0	0	0	0	0	0	0	4	6	1	2	0	1	5	4	2	1	0	0	0	0	0	0	0	0
1363	7	4	8	0	140	169	3	11	11	33	17	35	3	14	12	2	4	0	0	1	0	20	13	15	163	123	176	50	79	87	417	261	211	84	82	67	33	55	25	11	30	53
1364	5	7	8	0	5	52	0	0	0	3	14	6	0	2	5	0	0	0	0	0	0	7	5	1	12	4	5	2	96	10	22	12	21	0	4	2	0	0	0	0	0	1
1365	3	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	3	0	6	6	5	1	1	2	0	0	0	0	0	0
1366	20	11	13	14	1686	1585	0	0	0	115	68	88	0	5	5	0	0	0	0	0	1	56	17	38	2	1	0	4	6	6	15	15	10	6	1	3	2	2	0	0	1	2
1367	5	5	2	7	272	229	2	1	0	228	153	166	308	397	265	14	3	1	0	0	1	242	88	252	3	1	11	51	87	30	61	73	66	26	21	26	13	21	10	5	35	20
1368	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	5	2	6	0	1	0	8	11	8	1	0	0	0	0	0	0	0	0
1369	7	4	7	0	4	4	2	0	0	15	5	9	3	10	5	2	2	0	0	0	0	4	2	1	1	1	2	13	21	17	42	40	37	30	23	23	13	25	11	5	13	18
1370	0	0	0	0	2	3	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	4	0	1	4	2	2	18	13	9	13	11	2	0	1	1	0	1	2
1371	1	1	1	0	1	0	0	1	4	1	3	1	2	2	2	0	0	0	0	0	0	0	0	0	102	67	90	5	4	8	72	34	35	13	7	5	0	2	4	0	1	4
1372	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	4	2	2	9	9	6	1	0	8	0	0	0	0	0	0
1373	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	37	20	217	410	456
1374	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	5	5	0	0	0	0	0	0	0	4	0	2	80	60	110	4	2	4	3	3	5	1	0	0	0	0	1
1375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	5	0	1	0	0	0	0	0	0	0	110	157	299	9	5	2	9	10	10	0	2	1	0	0	0
1376	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	9	9	8	0	0	69	0	0	0	0
1377	1	3	4	0	1	4	0	0	0	0	4	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	1	10	11	17	10	109	90	69	1	4	2	0	0	0
1378	0	0	0	0	1	3	0	0	2	3	10	6	0	3	0	0	228	2	0	0	0	17	4	5	0	0	0	2	0	0	35	0	0	812	3	1	2	0	3	6	0	0
1379	1	0	1	0	1	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	7	2	3	6	3	3	23	11	12	4	2	4	1	1	0	0	0	2
1380	3	1	2	0	5	7	0	1	0	3	3	5	0	1	2	0	0	0	0	0	0	0	0	1	15	14	22	11	13	5	30	24	22	6	13	4	1	1	1	1	4	1
1381	4	7	3	0	46	94	3	2	1	2	2	4	0	0	0	1	0	3	0	0	1	2	0	6	1	5	4	2	7	6	7	4	3	3	1	0	1196	451	630	5	7	19
1382	0	1	0	0	1	1	0	0	0	2	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	7	3	0	0	0	0	0	1	0	0	1
1383	0	0	0	0	1	1	0	0	0	2	2	4	1	4	8	0	0	0	0	0	0	0	0	0	0	0	0	1214	378	993	8	11	7	1	0	0	0	0	0	0	1	0
