OTU	SHA1	Superkingdom	Phylum	Class	Order	Family	Genus	Species
313	4c196563e5847957383bdd3fde922324e2263c00	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Dechloromonas	uncultured bacterium
314	4c375731fe67d372a21b68b78bb46f46e11684a4	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	1174-901-12	Ambiguous_taxa	Ambiguous_taxa
315	4c3bf1c77176ee064f2c490bf2d4309f86c4d027	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Sediminibacterium	uncultured bacterium
316	4c9c1862206fed5f465d45c5d91186629f55f4e9	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Gryllotalpicola	Ambiguous_taxa
317	4cda741d1463d02129c4d0b0944e2488a0c63310	Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	uncultured bacterium
318	4d0ea565c049e12eacdb4ccf50b927f55e34b44c	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Ambiguous_taxa
319	4d84452bfa2bb33c0b9adacd89ed151139bd4160	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Nocardiaceae	Williamsia	Ambiguous_taxa
320	4de00165a759201aea1bb6df43f12df325f6132d	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	uncultured	Ambiguous_taxa
321	4e9f9905a2234c75a5a61eecbd33a24158dad82e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Magnetospirillum	Ambiguous_taxa
322	4f573ec2b274270d1f9c42db52c972cfec65999c	Bacteria	Actinobacteria	Actinobacteria	Pseudonocardiales	Pseudonocardiaceae	Pseudonocardia	uncultured bacterium
323	4f57a458e7170b116a5a0ee4da0dcf5ea2b6af5d	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
324	4fa341a87302f36626b9bc429ae0a523a151732d	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	uncultured	uncultured Rhizobiales bacterium
325	4fc2b6c93f1cb31d68f9a4eeed25b82495211008	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Ambiguous_taxa
326	501d846c35c536ebef7a6e16d329c8cbdedfce80	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	uncultured bacterium
327	502b7c253e9ae5bd97bc73fc8d4d5a43d0d04076	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Ambiguous_taxa
328	5040ba6abc1aa8b2b5000a3c83716c54cdf9d452	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Diplorickettsia	uncultured gamma proteobacterium
329	504d6f3341cb20a18faa98e0050737fb2aacee12	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	uncultured	uncultured Bacteroidetes bacterium
330	50752aae79203689a554aac6b228aa9f5a922299	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Escherichia-Shigella	Ambiguous_taxa
331	50a2c6aa976f9e1bd8dc6599d4309e7a1b34e9d0	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	uncultured bacterium
332	50be271579dd077ab750f3940ae32abb8f82edd9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidisphaera	uncultured Rhodopila sp.
333	50cb696ec9b53466ed435032c4f0ef8a240f5110	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	Haliangium	Ambiguous_taxa
334	50f8ace79d38ddc549dc9b62465bf6e1bd27b2e5	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingobium	Ambiguous_taxa
335	512484c87ee69712875457126bf5b6eaa58c1602	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	BIrii41	uncultured bacterium	uncultured bacterium
336	51b376ad141d13bc4723c08b3ee8f876e6c7148a	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	uncultured bacterium
337	51d2aeb63183ac6205a185e083329187f1d30faf	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	uncultured bacterium
338	520568a8ec02e8524c0dbcb45aee9da383baa6f3	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	1174-901-12	Ambiguous_taxa	Ambiguous_taxa
339	522ebbc281089f2dd326e70ed4142c014ecc3021	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Ambiguous_taxa
340	52418c142fda1725aa08eb381f9dc5998e2030fd	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	alphaI cluster	Ambiguous_taxa	Ambiguous_taxa
341	52539f2d5757299f9615eef76b6f9d273ec0232d	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	uncultured bacterium
342	526bf2f1dd9451fab95f0f3a8c6b2fd84772668d	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	uncultured soil bacterium
343	527b06ec17a8c7bc4e0bffe7eede478b8efd775f	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Dokdonella	Ambiguous_taxa
344	52f9045d77af73496474a6f6bdc00efc2851859e	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured bacterium
345	532d08c516940c4b281868adf3928fc74661c9dc	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	uncultured Bacillus sp.
346	535e6e150fc8e37700d3d3893b64e3bc243f5921	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	uncultured bacterium
347	53f4fa75107fa4543987ec4ec1e63aa2cffa190c	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Ambiguous_taxa
348	53fbc35e054354358a12fc3974d407fe43a425cc	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Cytophaga	uncultured bacterium
349	54002f3cc0f32369184c1e52f2e2510dffd25efc	Bacteria	Acidobacteria	Holophagae	Holophagales	Holophagaceae	Geothrix	uncultured bacterium
350	5422f9c19a1f0fe3c8ce4bb1e14cc6324902c89a	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	uncultured	Ambiguous_taxa
351	54d072f381e52541b77dd22d1b12c5fd0fc80de3	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
352	56524756903ed43248fb616abfffa012106043a7	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
353	571fd6e6020e8fa8bc0ea76044398cb5d4c79d5a	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Paraburkholderia	uncultured Burkholderiaceae bacterium
354	579e27be2a9b6e603942eaa48630c85a83692aae	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	MNG7	uncultured bacterium	uncultured bacterium
355	57ab2f0922237a7f3c35d9b61391af4abed68a8e	Bacteria	Chloroflexi	Ktedonobacteria	C0119	uncultured Chloroflexi bacterium	uncultured Chloroflexi bacterium	uncultured Chloroflexi bacterium
356	57bf84bb2d9546e3b2d0d7fbbd9272308f5bcb32	Bacteria	Firmicutes	Bacilli	Bacillales	Family XI	Gemella	uncultured bacterium
357	57c500846cf4f6e17b123802a058b53b738cb0d3	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Fibrisoma	uncultured bacterium
358	57e9aeadd5613a6d0c1417d9c8456a3f27b11be9	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	uncultured Streptococcus sp.
359	580077b2f17233fe358701ad3d383017e5e7c0b6	Bacteria	Firmicutes	Bacilli	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	uncultured bacterium
360	581ec33446aa819d838c744dd4262416121793cd	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Fastidiosipila	uncultured bacterium
361	58338996bae92130fc78ac104bce078219fb6c8c	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	uncultured bacterium
362	586e21f9ae0c0b1063f5af9ae5655e39e3fc1650	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Heliimonas	Ambiguous_taxa
363	58cef6e2adea9e4b5041c97dbd060443fb25adda	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidiphilium	uncultured bacterium
364	58fd840a53d6bb9c184b75f05636993bb2bf339b	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus troglodytae
365	5947ca0dacf7ead61a0f8e06e85fd3dfe7c338a2	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	uncultured Acidobacteria bacterium	uncultured Acidobacteria bacterium
366	5a01a81335f4b466c03e86cb4916175e0deb7228	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	CL500-3	Ambiguous_taxa
367	5a22ccfa99d8c9d286910a4bba18adbf237bb21d	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	uncultured	Blastomonas sp. SM1503
368	5a7db0d29a0287f95b82a9e27e305abe3b821219	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium 1	uncultured bacterium
369	5a8e3960c42113537b37e72d9635473e288d9802	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Ambiguous_taxa	Ambiguous_taxa
370	5b2f0afb514844b9cad434afa6c3028fd589ba8c	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas putida
371	5b3c01cf503fd92a68f567b110272fd063deb5be	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus kefiranofaciens subsp. kefiranofaciens
372	5b82e6c27e907ce88a74fc585930fd40cf80f725	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Massilia	uncultured bacterium
373	5b8c60e57bc5d33a307346bdc866111a02e122d4	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Rhodanobacter	uncultured bacterium
374	5baad709c8d589bc861ce3dffa0336f459f293db	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Leptothrix	Ambiguous_taxa
375	5cb3e681f6b541dfa0eacf3995ec27a4603151ce	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	Ambiguous_taxa
376	5d309cd4c0ced95dddfc602c32fe27bac1dcb780	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	Ambiguous_taxa
377	5d8b32db142cc102412f48bdbc1c483fb28f0d62	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	uncultured bacterium	uncultured bacterium
378	5dd6a255f7b328c41faca5bcd3d246677fff9035	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
379	5dfe14737084e55111e43040cc5b795a702ba396	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus kefiranofaciens subsp. kefiranofaciens
380	5e4f75c2852ae7cf93d051beb88a01b33f4e4562	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Paucimonas	Aquaspirillum sp. HMF2936
381	5e913f64c54784d555e544eb51d197f3ab8aaea5	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	uncultured bacterium	uncultured bacterium
382	5f0fd943f6330e49142554d31e78616c719d6e6b	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Ambiguous_taxa	uncultured bacterium
383	5f30ab4b5aa1e54a5e61f464d19cd0b9c83c357c	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermacoccaceae	Kytococcus	Ambiguous_taxa
384	5f5454a26a75213a979ca5f594bc8b7dad5f0dac	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	uncultured gamma proteobacterium
385	5f6bccc50ba5128ebc5fb87ffb0d9c0491cc5911	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	uncultured	uncultured bacterium
386	5f989a3f396ee39868a8aab53bf51dba086902d5	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides	uncultured bacterium
387	600618b47440f2c49f803b37797c744f7586cc99	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	SM1A02	uncultured bacterium
388	6031000b8e7247066ff481dd20726b1f01d3ea97	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Roseiarcaceae	Roseiarcus	uncultured bacterium
389	603821d08f6c1711f9b6b43feef401dbc0164802	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidiphilium	uncultured bacterium
390	606d2cfbf99343116dc7acd08af04a92b9a93ae9	Bacteria	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa
391	60dfd4fff91b0c1cadd3bc7a0a4936160946b2a5	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ambiguous_taxa	Ambiguous_taxa
392	61839e77c8aaf40e65ace85045d6124fe433f54e	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	uncultured	uncultured bacterium
393	61acb8f72e2125c99d480830ee47fccfb0150eae	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	uncultured bacterium	uncultured bacterium
394	621efc9e61ae481cf6e70272113675d0e0860325	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Ambiguous_taxa
395	6229d21b92d0b8bb2227089772bab51fe3bfbd86	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Ambiguous_taxa	Ambiguous_taxa
396	6245cf029449d041ce51175ee1e2513063f9998d	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	FukuN18 freshwater group	Ambiguous_taxa	Ambiguous_taxa
397	624bb2563e14d9300cc015267849b6cc01e77ef5	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	uncultured Bacillus sp.
398	6336232abeed768681d1027be4715ce5f702e35e	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Rickettsia	Ambiguous_taxa
399	63e9baea1659932c059623d2af4864bc8eb75967	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Acidiphilium	uncultured bacterium
400	63efb6f7481f94214a6e1b37714628885eb8f0f5	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Ambiguous_taxa
401	649b834aa533e5c03b4753f04978c0e9c142220d	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	Ambiguous_taxa
402	649c2976336f34ee2ff2c90988db192b6eb8bc72	Bacteria	Cyanobacteria	Melainabacteria	Obscuribacterales	uncultured bacterium	uncultured bacterium	uncultured bacterium
403	655f8012cc88c345fe01009910895092bad7510d	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	env.OPS 17	uncultured bacterium	uncultured bacterium
404	65635bdc710a2bd213603b0b5bc4cc9cd66fb6ce	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	uncultured	uncultured bacterium
405	658d9111e53609df2f7cc8edbc8277be497e5ae6	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	uncultured	uncultured bacterium
406	6619e40d0cd5bf7b8a6bfd48ae66a063ba3d7d85	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Granulicella	uncultured bacterium
407	6645a67f15ea4c43e46013d4f7cd8589efd00b6d	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Ambiguous_taxa
408	6719c0ef173a28174d05e3fc0ea04159b8652060	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	LD29	uncultured bacterium	uncultured bacterium
409	673034eb1dfa59b6d6f11fdf6634bee2a6b2f99c	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	Candidatus Cardinium	Ambiguous_taxa
410	675756886e11a3c364ed626d65fbe1c58d4f681e	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	Ambiguous_taxa
411	688fda4544f5f61de53f8e35c0846b28bf673205	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	Acidicapsa	Ambiguous_taxa
412	68902bb10de3f82675224aa55990e8a988982a34	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	Cellvibrio	Ambiguous_taxa
413	689f0936dba17e48906e8da6d85e4a29e0bdc91b	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	uncultured bacterium
414	68de80a5b569ef408d1eb5087f19c70c5a461f8e	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	uncultured bacterium
415	68f1bad655b99b6526bc7e357c811ed9e9e8f7b0	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Lawsonella	uncultured bacterium
416	69593c146a7753a26365f52ffa4a24cab3ac2053	Bacteria	Armatimonadetes	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	uncultured bacterium	uncultured bacterium
417	6ae53e4846251a3dd11e35c89d4591f6c7cc2985	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	uncultured	Ambiguous_taxa
418	6b5b1cf6bd41c13cabd048773dd40b06f00b6965	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Janthinobacterium	Janthinobacterium sp. blxAG
419	6bb6f49d4d81e3d0bbce9f96862c0ab3a901adb8	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Heliimonas	uncultured bacterium
420	6bdd0a495e1638f44d21a0c91c71ef1d9681d779	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Nevskiaceae	Nevskia	uncultured bacterium
421	6bea6aad6cb49b41fb83fcfdeafd53bcead42de6	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Erwinia	Ambiguous_taxa
422	6beb8986a2b51b937b2c2559a97c200c0cabe211	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
423	6c3e271dd3d884330f06b36dcace413d78e4f34b	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	P3OB-42	uncultured bacterium	uncultured bacterium
424	6c4792dbd195d46db46ed6353a2c8cb3841aa810	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Chryseobacterium	uncultured bacterium
425	6c820b13caa48d1f5d908999f1960edcfc390068	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Paraburkholderia	Ambiguous_taxa
426	6c858f94e26f3160f39343a52e7098ca9e065aa2	Bacteria	Verrucomicrobia	Spartobacteria	Chthoniobacterales	Chthoniobacteraceae	Chthoniobacter	uncultured bacterium
427	6c9d8cd3ee6c7352d7dec77471da68772ab5568e	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Heliimonas	uncultured bacterium
428	6caa77637d42a518eb851b821ab909e70093b151	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	uncultured Bacillus sp.
429	6cba1a4cbb301b139d474188db9d3fd3cfc16228	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
430	6cccfd74fc64a51ca7c09683e8780199b9390ada	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter	uncultured bacterium
431	6ccfd0560ae5653567af845b5ceeb5e0271f23ae	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Ambiguous_taxa
432	6d4c0784c8727b38d31546bacb26860fafc7ab1c	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Stenotrophomonas maltophilia
433	6d66cb74d66715c2cfae322969b4cc8ede553dce	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	uncultured bacterium
434	6d7ec83f486d21cc1ec51592538619b01331796e	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	uncultured	uncultured Rhizobiales bacterium
435	6da0188670f27d192e5261e317aea6464abc26dd	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Candidatus Symbiobacter	uncultured bacterium
436	6de16dbaec1f8acf5129670832462eb2f753c0ce	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Rhodopseudomonas	Ambiguous_taxa
437	6df03ed7c390585b2b0ca2c84dc951c2d6bbe927	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
438	6e14016bb4c0f625089066fce9df3c861762135d	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	uncultured bacterium
439	6e38507aa2863221c8c17e07200d49e664a747e5	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Ambiguous_taxa
440	6e3d9971d3513b50c5074b7ae1c493749a0f70de	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	uncultured alpha proteobacterium
441	6e65b3843f3f2c905cb4dfd5f3dd338195747d30	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Actinoplanes	Ambiguous_taxa
442	6f972e92d228e59cd0c1dafb0a23a70e66be266b	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Opitutus	Ambiguous_taxa
443	70b7160e5cb7d80ab53ea307212ea7c425b8c286	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Ambiguous_taxa
444	70fd093a8f761ef3b245faceed72be2af48a451e	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
445	714874173368e9e48d1e2435037fd140b5809122	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	LD12 freshwater group	uncultured bacterium	uncultured bacterium
446	7171e8238850b1220bce72fa4467278ea5c950dd	Bacteria	Actinobacteria	Actinobacteria	Kineosporiales	Kineosporiaceae	Quadrisphaera	uncultured bacterium
447	71792260d614ebf819eb36ef5f39d0e64e226c1e	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	uncultured Streptococcus sp.
448	718c66f074b521d2ef3a8ad9e936439743a32c35	Bacteria	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa	Ambiguous_taxa
449	726b67f48aa73b105a4c42cf6349fb10df503ebc	Bacteria	Actinobacteria	Actinobacteria	Frankiales	Sporichthyaceae	hgcI clade	uncultured actinobacterium
450	7312ba4ab95c32a76e1486deda7d0ef8f994b47c	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Ambiguous_taxa
451	73420e086c9fc14067410d2e97b1939e7c4d0a12	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia-Paraburkholderia	Ambiguous_taxa
452	744cf66e9c65551e1e6b9671bffdabfdf4a4cc3e	Bacteria	Actinobacteria	Actinobacteria	Frankiales	uncultured	uncultured bacterium	uncultured bacterium
453	7462604d2841211c951ff6e9e59e3b85ecec18fe	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	uncultured Streptococcus sp.
454	7489466848c1838167256d8f207c6f4cb8b19f0d	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	Azoarcus	Ambiguous_taxa
455	74aad271149a55923317b477dab4628112400113	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Tatumella	unidentified
456	74d245a19ffa45a6d7a1af28fc2b25b6179a96ca	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Ambiguous_taxa
457	75b15470ddc5c3233da331755b17a0145a2214b8	Bacteria	Acidobacteria	Acidobacteria	Acidobacteriales	Acidobacteriaceae (Subgroup 1)	uncultured	uncultured forest soil bacterium
458	75c6801d5c8b70634c7b3f52651d159d27227734	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma	uncultured bacterium
459	760f5063d8eb9c5c38ea17ef204df32ec37faa3c	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Herminiimonas	uncultured Oxalobacteraceae bacterium
460	769de86a6f695944ab58ee7949b22171b169629a	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
461	76d7ac9c36ddc9c05ca6094f22f6e7bc6f395ba0	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	uncultured bacterium
462	76fbadbf811ee547f10b44065e08d035d4ecbbaa	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Micrococcaceae	Micrococcus	Ambiguous_taxa
463	7706b4dc4bc1969311859e9e466db9495cebb9d7	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Ambiguous_taxa	Ambiguous_taxa
464	7716296ebcbb9ad1c753ceeff86683b9ac270019	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Ambiguous_taxa
465	775e6d37009f9892d2ea9186a34551cd42f6ddc7	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	uncultured	uncultured bacterium
466	77636121dd8c4ff6b4377d4df7008625f0fda6e6	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Asticcacaulis	uncultured bacterium
467	77872627510fb6b31a9bfa63130b6c1e6ab3cfff	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Rhodanobacter	uncultured bacterium
468	7793f75528e2dca1045b2eede320c3605c656416	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Ambiguous_taxa
469	77b8cb9f5897b6e52e48bd7373e960c13184af9a	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces	uncultured bacterium
