GeneId	Sample107	Sample108	Sample109	Sample110	Sample111	Sample112	Sample115	Sample116	Sample117	Sample118	Sample119	Sample120	Sample134	Sample135	Sample136	Sample143	Sample144	Sample145	
gi|846867726|emb|CRK53708.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.5853	13.8308	28.0665
gi|846871351|emb|CRK50485.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.80926	0	35.6244
gi|846872828|emb|CRK50088.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|846872829|emb|CRK50089.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90748	0	0
gi|847060775|ref|WP_047960417.1|	0	126.012	0	18.0429	60.3983	16.7569	0	773.763	1367.61	101.446	145.818	181.233	390.825	1259.72	428.752	409.992	125.861	0
gi|84788613|gb|ABC64795.1|	0	0	0	0	0	25.0678	0	0	17.1003	0	0	0	0	0	0	0	6.07515	0
gi|851998516|ref|WP_048248491.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.5777	0	0
gi|852240484|ref|WP_048316940.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|852263923|ref|WP_048327032.1|	0	0	0	0	0	8.634	0	0	0	0	0	0	0	0	0	0	0	0
gi|852467912|gb|AKN75707.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.80926	0	0
gi|85690596|gb|EAQ30599.1|	0	0	0	19.985	0	0	199.554	0	0	0	0	0	7.16441	0	0	0	0	0
gi|85697948|gb|EAQ35822.1|	567.106	471.471	938.159	305.451	515.389	462.693	373.43	160.758	431.137	1231.86	33.962	683.655	548.521	3554.16	0	849.036	0	831.348
gi|856994840|ref|WP_048346807.1|	0	0	0	0	0	0	0	0	14.2135	0	0	0	0	0	0	0	0	0
gi|85721670|gb|ABC76613.1|	0	0	0	0	0	0	0	0	0	0	2.08194	0	0	0	0	87.2967	3.61591	96.0972
gi|857937212|emb|CDT72964.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.0834	0	0
gi|860469951|ref|WP_048432397.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61591	0
gi|861555634|gb|KMQ78754.1|	157.54	91.6056	52.5225	0	7.95966	5.00677	379.573	735.713	57.6929	20.4567	84.1302	582.612	128.013	70.8741	42.7916	405.387	159.776	264.2
gi|861555635|gb|KMQ78755.1|	60.8052	6063.87	959.683	38.4039	4.56976	60.5427	580.399	1472.97	2329.91	130.678	342.778	93.268	304.848	2479.04	582.032	546.976	324.482	543.289
gi|86167290|gb|EAQ68550.1|	0	0	5.19072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|861937437|gb|KMS34727.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87783
gi|86282035|gb|ABC91098.1|	0	1231.68	0	8.67706	266.52	243.764	1035.1	1726.22	2220.17	826.505	626.023	1048.08	703.68	1802.52	189.314	49.6694	773.978	171.528
gi|872081975|emb|CRR92254.1|	0	0	0	0	292.896	218.89	0	0	124.259	0	0	0	0	0	33.8042	160.164	99.6282	15.2715
gi|872085324|emb|CRR46236.1|	372.48	547.279	0	0	0	0	0	921.674	11.3824	23.55	345.692	607.429	298.659	72.5448	671.503	34.5336	66.1885	94.4887
gi|872390456|emb|CRN41751.1|	0	0	0	0	0	0	0	13.6994	0	0	0	0	0	0	0	0	0	0
gi|872493837|emb|CRX06432.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93616	0	0
gi|872501008|emb|CRR51249.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.87653	0	0
gi|872503569|emb|CRR08147.1|	0	2.04332	0	0	0	0	0	0	0	16.3379	0	0	7.16441	0	0	37.3766	11.5522	0
gi|872505131|emb|CRQ88398.1|	0	0	2.03251	0	0	0	0	254.592	15.6505	0	103.119	0	0	0	337.259	62.8678	12.3154	0
gi|872505214|emb|CRQ87724.1|	0	0	0	0	0	0	0	0	0	0	451.402	0	0	0	0	0	0	0
gi|872629446|emb|CRS12296.1|	8.08854	0	0	0	0	0	0	0	0	6.08158	0	0	0	0	0	3.93616	9.23756	0
gi|872636191|emb|CRR03539.1|	0	7.43401	0	0	27.1406	4.24985	36.442	30.6447	0	0	0	0	0	0	0	0	0	0
gi|872637135|emb|CRQ87316.1|	0	0	0	63.0881	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|872639272|emb|CRQ56008.1|	0	11.8464	3.07765	0	9.61994	0	3.01124	11.0047	0	0	119.551	138.916	0	35.2436	0	10.6981	0	14.4062
gi|872644940|emb|CRR78501.1|	0	37.916	99.9301	13.5158	23.2409	11.4105	47.6202	492.765	82.7098	53.5719	69.3719	56.5142	58.1396	176.153	78.2926	86.3588	16.8242	77.5297
gi|872648555|emb|CRQ89159.1|	0	0	0	0	0	0	0	0	0	0	5.48861	0	0	0	0	0	0	0
gi|872680909|emb|CRR59888.1|	0	0	0	0	0	10.7243	0	0	0	0	0	0	0	0	6.63961	25.9868	0	13.5389
gi|872681696|emb|CRR47581.1|	0	0	712.883	0	122.606	0	0	974.032	0	0	0	0	0	0	0	0	0	0
gi|873308260|ref|WP_048582142.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.5713
gi|874566832|emb|CRY95954.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.5336	16.8242	31.4343
gi|874574444|gb|AKQ01557.1|	0	0	5.19072	0	0	7.92501	0	0	0	0	0	0	0	0	10.1903	0	0	0
gi|877061805|gb|AKQ08142.1|	8.94137	0	8.39644	16.5603	4.56976	308.795	0	0	0	0	0	10.1286	0	0	0	1.98398	13.0748	1.94822
gi|878359706|emb|CIV88395.1|	0	0	0	0	0	0	27.3047	0	12.7904	0	0	0	0	15.6428	0	28.8389	0	0
gi|878359976|emb|CIV82520.1|	0	0	0	5.15111	0	0	0	0	0	0	0	0	0	20.0246	0	0	0	0
gi|878360556|emb|CIV70261.1|	5.49966	116.488	41.355	47.1664	155.738	95.2919	180.147	360.418	1149.33	540.873	479.54	33.4939	165.966	565.563	6.63961	188.073	85.3326	153.414
gi|878371568|emb|CIV75831.1|	0	4.17515	69.3731	14.0315	223.576	4.24985	51.6874	0	0	0	0	0	0	7.26389	0	0	0	81.5797
gi|879428033|emb|CIT33090.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3261	0	0	35.6244
gi|880198679|emb|CIE13506.1|	0	0	0	0	0	0	0	0	0	0	0	4.30953	0	20.0246	3.19223	2.96199	0	9.16548
gi|880972455|ref|WP_048699272.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|880991189|ref|WP_048714109.1|	0	0	0	0	0	0	0	3.31733	0	0	0	0	0	0	0	0	0	0
gi|881036324|ref|WP_048755578.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|881079521|ref|WP_048795438.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2715
gi|882648279|emb|CJI46630.1|	0	0	0	0	0	0	0	0	0	3.02494	0	0	0	0	0	0	0	0
gi|882795141|emb|CJN28670.1|	11.4765	32.1815	86.3183	52.036	11.2633	14.1124	23.2469	56.064	228.05	31.8128	23.7903	23.4953	37.5445	80.9528	231.51	62.8678	1.90155	137.593
gi|882819759|emb|CJR97360.1|	0	0	0	0	0	6.48452	0	0	0	0	0	0	0	0	0	0	0	0
gi|882841548|emb|CJL31330.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.6981	6.07515	0
gi|882865125|emb|CJB68273.1|	0	0	0	0	0	0	0	0	0	6.08158	0	0	0	0	0	0	0	0
gi|883092981|emb|CJZ22399.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|883352796|emb|CKL43271.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171.334	0	39.7952
gi|884495996|emb|CKF24369.1|	0	0	0	0	0	0	4.01893	0	0	0	0	0	0	0	0	0	0	0
gi|884528506|emb|CJW11913.1|	0	0	20.3468	0	6.27844	0	0	0	0	0	32.6802	0	12.171	9.98705	0	20.271	8.45627	0
gi|884874198|emb|CKH45903.1|	0	0	0	0	0	0	0	0	0	0	0	0	7.16441	0	0	0	0	0
gi|885001493|ref|YP_009154769.1|	0	0	0	0	0	0	0	0	4.63885	0	0	0	0	0	12.597	0	0	0
gi|885001501|ref|YP_009154777.1|	0	0	0	0	0	5.00677	0	0	0	0	0	0	0	0	0	0	0	0
gi|885001503|ref|YP_009154779.1|	0	0	0	0	0	0	0	0	3.37379	0	0	0	0	0	7.81401	0	0	0
gi|885001505|ref|YP_009154787.1|	2.84404	0	0	68.0947	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|885001529|ref|YP_009154812.1|	0	0	0	0	0	49.074	0	0	0	0	0	0	0	0	0	0	0	0
gi|885001533|ref|YP_009154816.1|	0	4.17515	0	0	0	0	0	0	3.37379	0	0	0	7.16441	0	0	0	0	0
gi|885001548|ref|YP_009154831.1|	2.84404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|885219622|ref|WP_048809449.1|	0	0	0	0	0	0	0	0	0	0	0	0	140.248	0	3.19223	0	0	0
gi|886169765|dbj|GAO98926.1|	0	0	0	0	0	0	0	0	49.5642	0	0	0	0	0	4.3261	0	0	0
gi|886169841|dbj|GAO98864.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90748	0	0
gi|886831013|emb|CRK58685.1|	0	0	0	0	0	0	0	140.813	81.0162	57.725	0	0	0	0	0	0	0	0
gi|887705670|emb|CMV64199.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8437	0	0
gi|887998688|gb|KMV77917.1|	0	0	0	0	0	0	0	11.0047	0	0	0	0	3.71638	5.93663	0	21.2248	4.44703	3.79555
gi|887998881|gb|KMV78109.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79555
gi|887998882|gb|KMV78110.1|	2.84404	19.6824	0	2.52302	0	1.86477	41.5217	117.842	4.63885	0	32.6802	19.7973	0	0	0	76.0334	64.8534	100.114
gi|887998883|gb|KMV78111.1|	6.36839	0	91.9843	0	0	0	70.002	218.347	0	11.2006	37.8232	4.30953	19.4754	0	129.738	150.849	93.8009	45.6059
gi|889915761|ref|WP_048860994.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|889916225|ref|WP_048861457.1|	0	0	0	0	0	0	0	0	0	0	0	2.07594	0	0	0	0	0	0
gi|889960256|ref|WP_048866739.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|889969609|ref|WP_048868439.1|	0	0	0	10.3356	0	0	0	0	0	0	4.33449	0	4.59081	0	5.47627	9.73632	4.44703	0
gi|889976153|ref|WP_048870051.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79555
gi|890834221|ref|WP_048903656.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|890835430|ref|WP_048904865.1|	0	0	0	0	0	0	0	0	0	0	2.08194	0	0	0	0	0	0	0
gi|890835602|ref|WP_048905037.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	2.76934	0
gi|890837863|ref|WP_048907298.1|	0	0	0	0	0	0	0	0	0	0	2.08194	0	0	0	0	0	0	0
gi|89161025|gb|ABD63011.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19223	0	0	0
gi|89161033|gb|ABD63015.1|	0	0	0	0	0	0	0	0	0	0	4.33449	0	0	0	0	0	0	0
gi|89161037|gb|ABD63017.1|	0	0	0	0	0	0	5.02748	0	0	0	0	0	0	0	0	0	0	0
gi|89161045|gb|ABD63021.1|	0	0	0	0	0	0	4.01893	0	0	0	0	0	0	0	4.3261	0	0	7.39456
gi|89161075|gb|ABD63036.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.50302
gi|89161079|gb|ABD63038.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	5.93663	0	0	0	0
gi|89161087|gb|ABD63042.1|	0	0	0	4.52382	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|89161089|gb|ABD63043.1|	0	0	0	0	0	0	0	0	0	0	0	0	4.59081	0	0	0	0	0
gi|89161091|gb|ABD63044.1|	0	3.10364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|893083895|emb|CNU84635.1|	6.36839	0	23.6399	0	0	0	54.7385	0	0	7.10342	0	16.1343	5.45594	0	140.728	7.80926	62.8466	36.4601
gi|893087431|emb|CNT57545.1|	0	0	0	0	0	0	0	0	27.5479	0	11.427	0	0	0	23.6909	0	10.7851	0
gi|893253123|emb|CNU75571.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257.646	68.1873	0
gi|894115225|emb|COE52221.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93616	0	0
gi|895375899|emb|COF21761.1|	0	5.25506	11.6309	0	0	0	9.06759	0	0	6.08158	2.08194	0	8.00975	0	8.99797	0	0	0
gi|895712149|emb|COG88499.1|	0	5.25506	0	0	2.82129	0	6.03672	0	27.5479	0	0	0	0	8.61506	46.676	0	0	0
gi|895731055|emb|COF70636.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.66926	0
gi|895764788|emb|COG65529.1|	0	0	82.9227	0	67.0422	0	44.5706	0	284.771	19.4264	0	0	0	0	0	107.903	238.729	0
gi|895892797|ref|WP_048995290.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|896209570|ref|WP_049214269.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|897310603|emb|CPN11455.1|	0	0	0	0	0	0	0	0	0	0	0	5.45194	0	0	0	11.6589	0	0
gi|897312798|emb|CPM03964.1|	0	0	0	0	0	0	0	0	0	0	0	17.351	0	0	0	0	0	0
gi|897313049|emb|CPL93165.1|	1.93375	3.10364	6.25533	0	0	0	8.05684	7.06918	0	0	0	0	0	0	0	0	0	6.50302
gi|897352945|emb|CPO26482.1|	0	0	0	506.214	0	109.722	576.298	1077.49	0	0	817.128	667.493	402.338	1486.21	751.074	0	0	1207.3
gi|897390524|emb|CPM78600.1|	3.7394	0	0	32.7901	0	32.4665	0	605.75	5.93852	0	0	0	0	0	0	0	0	0
gi|897612188|emb|CPK69717.1|	55.3932	1128.45	14.8863	0	0	0	52.7043	0	91.2275	0	0	0	0	0	0	0	3.61591	0
gi|898330444|ref|WP_049585664.1|	0	0	0	0	0	0	2.00473	0	0	3.02494	3.19714	5.45194	0	0	0	89.1722	60.8347	59.6033
gi|898330446|ref|WP_049585666.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.5777	0	0
gi|899188597|emb|CPI36334.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.6589	0	0
gi|899442805|emb|CPI23753.1|	0	0	0	0	0	0	0	0	9.99114	0	0	0	0	0	0	0	0	0
gi|899696901|gb|KMY34488.1|	0	0	0	0	0	0	8.05684	4.54111	0	0	0	0	0	0	0	0	5.26606	0
gi|899933515|emb|CQB65598.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79555
gi|900721902|gb|KMY84936.1|	0	14.0728	0	0	0	128.118	0	0	0	0	0	0	0	52.7641	0	0	0	0
gi|900722406|gb|KMY84941.1|	0	0	0	0	0	0	0	2.13099	0	0	0	0	2.83015	0	7.81401	0	0	0
gi|900722543|gb|KMY84943.1|	0	8.53116	3.07765	0	0	0	3.01124	0	0	0	35.2465	4.30953	0	21.5071	0	0	2.76934	7.39456
gi|900949574|emb|CQC00391.1|	0	114.111	0	0	0	0	0	0	211.283	0	0	316.588	0	170.696	0	0	0	0
gi|900951716|gb|KMZ11271.1|	8.08854	33.3261	119.285	0	0	0	7.04653	0	30.6129	0	20.0323	0	0	0	0	0	0	0
gi|901324825|emb|CQI43885.1|	0	0	0	0	0	0	0	0	0	28.7121	10.2217	0	0	0	0	6.8437	0	0
gi|901648978|emb|CQR23340.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.7851	0
gi|901653620|emb|CQR22230.1|	0	0	0	0	0	0	0	0	15.6505	38.0208	10.2217	0	0	0	16.2526	0	0	0
gi|901662375|emb|CQB90267.1|	0	14.0728	7.3241	0	0	0	0	27.748	0	36.9856	0	0	0	18.5526	8.99797	4.90748	14.5835	18.7146
gi|901669835|emb|CQB88528.1|	0	0	0	5.76437	0	2.68492	3.01124	4.54111	5.93852	2.01048	0	11.3179	7.16441	0	0	357.454	81.4021	158.935
gi|901669836|emb|CQB88529.1|	0	0	0	0	0	0	0	0	0	0	4.33449	0	0	0	0	30.7385	9.23756	21.2803
gi|901669980|emb|CQB88442.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.8886	0	0
gi|901670320|emb|CQB88219.1|	0	0	0	0	0	0	0	0	4.63885	83.7277	0	0	0	0	0	15.4934	0	0
gi|901671832|emb|CQB87101.1|	0	0	0	0	0	0	0	13.6994	0	0	0	0	0	0	0	0	0	0
gi|902116201|emb|CPO06183.1|	0	210.135	183.502	224.131	646.23	244.733	0	522.209	519.441	10.1751	0	0	0	737.047	684.981	20.271	118.869	255.695
gi|902717132|ref|WP_049632561.1|	0	0	0	0	0	0	0	0	0	0	0	4.30953	0	0	0	0	0	23.8338
gi|902847540|gb|KNB31195.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.6693
gi|902954612|dbj|GAP15064.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|903001381|emb|CSI74976.1|	0	0	0	0	0	0	0	337.235	0	0	0	0	0	0	0	0	5.26606	0
gi|903001717|emb|CSI72269.1|	4.62384	3.10364	55.8839	2.52302	0	2.68492	8.05684	35.0328	14.2135	0	12.6393	0	16.2523	0	0	29.7889	0	0
gi|903001721|emb|CSI72291.1|	0	0	0	0	2.82129	0	0	0	0	0	0	6.60677	0	0	0	0	0	0
gi|903003111|emb|CSI61063.1|	0	0	0	0	0	0	0	0	0	0	2.08194	0	0	0	0	0	0	0
gi|903003877|emb|CSI55740.1|	0	0	35.7959	175.015	0	215.944	634.749	398.129	2064.65	790.489	833.937	819.562	0	161.637	1423.15	445.893	325.66	0
gi|903004262|emb|CSI53781.1|	68.4947	153.507	0	496.475	1102.3	562.609	0	419.816	391.551	142.176	0	190.863	277.283	985.359	746.557	24.0834	9.23756	72.6587
gi|903004805|emb|CSI50106.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.87584	0
gi|903007908|emb|CSD55352.1|	0	0	58.1274	25.1586	6.27844	49.6541	0	333.68	0	9.15029	0	0	0	9.98705	393.76	78.851	4.44703	107.328
gi|903010210|emb|CSC73832.1|	93.583	0	0	0	41.6935	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|903010838|emb|CSC52439.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.8886	3.61591	8.28189
gi|903011698|emb|CSC20032.1|	0	0	31.3626	0	12.8926	2.68492	4.01893	0	138.441	5.06102	6.65626	0	0	41.5351	0	26.9379	4.44703	25.5302
gi|903012606|emb|CSB84882.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.77341	0	0
gi|903014786|emb|CSI75585.1|	61.5763	33.3261	161.646	101.882	143.807	102.268	83.2397	266.774	214.998	266.926	70.707	253.323	15.4411	355.877	1131.94	81.6674	0	54.6796
gi|903014803|emb|CSI75435.1|	0	0	0	106.825	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|903017542|emb|CSI54238.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|903018370|emb|CSI48001.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46.8362	0	0
gi|903019941|emb|CSI22810.1|	0	0	0	0	1.92398	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|903020840|emb|CSI02996.1|	0	66.9262	93.1185	60.7525	182.91	32.4665	152.581	187.675	415.258	69.1573	162.546	0	0	549.276	456.563	15.4934	0	64.5111
gi|903024743|emb|CSD61908.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.66926	0
gi|903025248|emb|CSD41531.1|	8.08854	6.34172	0	0	0	0	0	12.3459	0	7.10342	15.0826	17.351	0	0	0	26.9379	17.5657	3.79555
gi|903025653|emb|CSD27696.1|	8.94137	0	0	0	0	0	0	0	0	0	33.962	8.94634	0	0	12.597	0	0	19.5713
gi|903027150|emb|CSC87528.1|	20.5655	7.43401	15.9752	0	16.1162	0	4.01893	0	0	11.2006	0	0	17.0612	0	0	0	0	40.6272
gi|903027509|emb|CSC69912.1|	23.0041	18.5561	99.9301	3.2149	52.9647	17.4104	88.3331	244.19	501.252	88.9362	479.54	565.126	294.528	14.2067	169.788	0	97.6888	53.0345
gi|903027882|emb|CSC60123.1|	0	0	0	5.15111	0	0	6.03672	408.961	0	0	6.65626	0	7.16441	0	0	0	0	0
gi|903030810|emb|CSB52585.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.3603	0	0	0
gi|903031868|emb|CSD03821.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8437	0	0
gi|903031931|emb|CSD02841.1|	23.814	6.34172	10.5502	30.5837	198.131	77.8609	128.092	63.7555	988.723	480.701	129.195	495.466	465.683	583.941	173.963	91.9846	73.4954	452.093
gi|903032180|emb|CSC94499.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.6187	0	0
gi|903032204|emb|CSC91785.1|	57.7158	475.191	561.209	174.374	0	307.851	509.668	948.793	1492.63	0	701.523	1013.55	153.852	528.982	396.67	599.266	282.458	378.464
gi|903032575|emb|CSC77051.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8437	0	0
gi|903034534|emb|CSB87617.1|	0	0	0	3.2149	0	0	6.03672	0	0	0	0	0	0	0	11.3902	0	4.44703	0
gi|903036377|emb|CSB39500.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.66926	0
gi|903036395|emb|CSB39768.1|	0	229.524	70.5001	0	0	0	0	0	194.643	0	203.348	4.30953	122.233	47.9201	0	69.4543	0	82.3888
gi|903038672|emb|CSA89098.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93616	0	0
gi|903038973|emb|CSA74389.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.9965
gi|903040833|emb|CSB28374.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.70454
gi|903041288|emb|CSB20477.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|903055584|emb|CSC90556.1|	0	0	11.6309	0	0	0	0	0	33.708	0	5.48861	7.77205	0	8.61506	0	0	0	0
gi|903108276|emb|CSD27379.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93616	0	0
gi|90332051|gb|EAS47265.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.271	0	0
gi|90336395|gb|EAS50136.1|	0	0	0	1.79302	0	0	0	0	0	0	0	0	0	5.93663	0	0	0	28.9098
gi|90336396|gb|EAS50137.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.5853	11.5522	66.9594
gi|903532981|emb|CSP97455.1|	0	0	0	42.2007	0	70.0999	0	0	0	0	0	0	0	0	0	0	55.4435	5.60663
gi|903535882|emb|CSP57175.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8437	0	5.60663
gi|903572144|emb|CSR70790.1|	0	0	0	0	0	0	0	5.7935	0	0	0	0	0	0	0	0	0	0
gi|903577084|emb|CSP10504.1|	0	0	0	0	31.7771	12.7695	0	9.67704	0	0	16.3126	0	0	12.7846	0	0	0	0
gi|903589288|emb|CSP80367.1|	0	0	5.19072	0	0	4.24985	9.06759	0	12.7904	0	0	10.1286	0	0	0	6.8437	0	0
gi|903595965|emb|CSP30477.1|	593.227	0	0	0	0	128.639	0	639.446	0	0	0	0	93.8192	1104.32	151.764	478.082	0	440.74
gi|903599207|emb|CSG60136.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	127.68	0	0	0	0
gi|903625167|emb|CSP94542.1|	10.635	0	41.355	23.7692	240.671	454.112	83.2397	4.54111	32.1568	0	16.3126	95.9262	117.163	201.832	0	3.93616	16.8242	135.214
gi|903661985|emb|CSI28937.1|	0	0	2.03251	0	1.92398	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|903664147|emb|CSH70679.1|	13.1504	0	81.7915	4.52382	7.95966	0	17.1648	22.0324	0	15.3093	0	38.5546	25.0472	0	63.6948	0	0	0
gi|903664459|emb|CSH61930.1|	0	0	0	0	121.896	0	0	24.8764	0	0	545.043	0	0	244.698	0	232.629	215.112	420.276
gi|903742194|emb|CSG48591.1|	18.9316	9.63257	0	0	0	0	53.7214	27.748	0	0	4.33449	0	0	0	0	0	43.1532	4.70454
gi|903913086|emb|CSG03709.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.1412	0
gi|904690926|emb|CSV90493.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.77341	0	0
gi|904804028|emb|CSZ48774.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.50302
gi|905082900|emb|CSM74654.1|	0	0	14.8863	5.15111	568.715	685.215	0	24.8764	26.0274	0	9.02416	0	15.4411	91.1543	10.1903	13.5777	0	20.4265
gi|905284459|emb|CSY86890.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	884.176	0	0	0
gi|905565352|emb|CSV97088.1|	0	0	0	0	0	0	46.6036	0	0	0	0	0	0	0	0	0	3.61591	8.28189
gi|905755620|emb|CSZ33477.1|	0	0	102.203	0	0	0	0	0	4.63885	0	0	10.1286	0	0	0	0	2.76934	0
gi|906839179|dbj|GAP33332.1|	0	0	0	0	0	0	0	0	0	0	4.33449	13.7153	0	0	0	9.73632	0	3.79555
gi|908213828|gb|AKS51816.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.6187	6.87584	0
gi|908214536|gb|AKS52524.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.0164	0
gi|908367237|gb|KND57074.1|	0	0	0	0	0	0	0	0	0	0	5.48861	0	0	0	0	0	4.44703	0
gi|908367555|gb|KND57342.1|	24.6225	3230.04	617.99	15.0525	58.1742	8.634	2191.46	3909.46	704.479	35.9506	68.0382	239.367	405.044	444.595	269.845	499.221	280.672	79.1507
gi|908641415|ref|WP_049785434.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.5522	4.70454
gi|908658958|ref|WP_049795409.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76934	0
gi|908746949|ref|WP_049868837.1|	0	11.8464	0	3.87975	0	0	4.01893	3.31733	3.37379	0	0	0	2.83015	0	0	26.9379	29.8677	23.8338
gi|908746950|ref|WP_049868838.1|	0	0	0	0	0	0	0	3.31733	0	0	0	0	4.59081	0	0	0	0	0
gi|909643961|ref|WP_049887374.1|	536.093	253.83	0	115.894	199.511	0	7.04653	101.659	716.999	944.164	320.972	254.721	521.214	1475.02	264.146	0	0	48.9129
gi|909701784|ref|WP_049945021.1|	0	0	0	0	0	0	4.01893	0	0	0	0	0	0	0	0	0	0	0
gi|910020549|ref|WP_049975242.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
